"TSN","TSN_Accepted","Accepted_Found","Order","Family","Genus","Species","Subspecies","Latin_Name","Accepted_Latin_Name","Rank_Name","Common","Tree","Shrub","Herbaceous","Vine","Moss_Lichen","Graminoid","Canopy_Exclusion","Exotic","Indicator_MIDN","Indicator_APPA_N","Indicator_APPA_S","Indicator_Invasive_NETN","Deer_Browse_Indicator","Deer_Indicator_Tree_NETN","Deer_Indicator_Herb_NETN","Favorites","PLANTS_Code","Shrub_Type","Created_By","Created_Date","Updated_By","Updated_Date","Fern_Ally","ACAD_ED","MABI_ED","MIMA_ED","MORR_ED","ROVA_ED","SAGA_ED","SARA_ED","WEFA_ED","APCO_ED","BOWA_ED","COLO_ED","FRSP_ED","GEWA_ED","HOFU_ED","PETE_ED","RICH_ED","SAHI_ED","THST_ED","VAFO_ED","GETT_ED","ASIS_ED"
19280,19280,TRUE,"Fagales","Fagaceae","Quercus","nigra",NA,"Quercus nigra","Quercus nigra","Species","water oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"QUNI",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19281,19281,TRUE,"Fagales","Fagaceae","Quercus","palustris",NA,"Quercus palustris","Quercus palustris","Species","pin oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"QUPA2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19282,19282,TRUE,"Fagales","Fagaceae","Quercus","phellos",NA,"Quercus phellos","Quercus phellos","Species","willow oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"QUPH",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19287,19287,TRUE,"Fagales","Fagaceae","Quercus","macrocarpa",NA,"Quercus macrocarpa","Quercus macrocarpa","Species","bur oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"QUMA2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19288,19288,TRUE,"Fagales","Fagaceae","Quercus","coccinea",NA,"Quercus coccinea","Quercus coccinea","Species","scarlet oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,TRUE,"QUCO2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19290,19290,TRUE,"Fagales","Fagaceae","Quercus","alba",NA,"Quercus alba","Quercus alba","Species","white oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,TRUE,"QUAL",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19300,19300,TRUE,"Fagales","Fagaceae","Quercus","bicolor",NA,"Quercus bicolor","Quercus bicolor","Species","swamp white oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"QUBI",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19374,19374,TRUE,"Fagales","Fagaceae","Quercus","marilandica",NA,"Quercus marilandica","Quercus marilandica","Species","blackjack oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"QUMA3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19379,19379,TRUE,"Fagales","Fagaceae","Quercus","montana",NA,"Quercus montana","Quercus montana","Species","chestnut oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,TRUE,"QUMO4",NA,NA,2013-10-22 09:47:34,NA,2013-10-22 09:47:34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19408,19408,TRUE,"Fagales","Fagaceae","Quercus","rubra",NA,"Quercus rubra","Quercus rubra","Species","northern red oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,TRUE,"QURU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19422,19422,TRUE,"Fagales","Fagaceae","Quercus","stellata",NA,"Quercus stellata","Quercus stellata","Species","post oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"QUST",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19447,19447,TRUE,"Fagales","Fagaceae","Quercus","velutina",NA,"Quercus velutina","Quercus velutina","Species","black oak",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,TRUE,"QUVE",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19454,19454,TRUE,"Fagales","Fagaceae","Castanea","dentata",NA,"Castanea dentata","Castanea dentata","Species","American chestnut",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CADE12",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19457,19457,TRUE,"Fagales","Fagaceae","Castanea","pumila",NA,"Castanea pumila","Castanea pumila","Species","chinkapin, allegheny chinkapin, chinkapin",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CAPU9",NA,NA,2012-06-14 17:41:54,NA,2014-03-27 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19462,19462,TRUE,"Fagales","Fagaceae","Fagus","grandifolia",NA,"Fagus grandifolia","Fagus grandifolia","Species","American beech",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,TRUE,"FAGR",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19466,19466,TRUE,"Fagales","Betulaceae","Alnus",NA,NA,"Alnus","Alnus","Genus","alder",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,FALSE,"ALNUS","Cover",NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19468,19468,TRUE,"Fagales","Betulaceae","Alnus","serrulata",NA,"Alnus serrulata","Alnus serrulata","Species","hazel alder",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,FALSE,"ALSE2","Cover",NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19471,19471,TRUE,"Fagales","Betulaceae","Alnus","incana",NA,"Alnus incana","Alnus incana","Species","speckled alder",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,FALSE,"ALIN2","Cover",NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19478,19478,TRUE,"Fagales","Betulaceae","Betula",NA,NA,"Betula","Betula","Genus","birch",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"BETUL",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19480,19480,TRUE,"Fagales","Betulaceae","Betula","nigra",NA,"Betula nigra","Betula nigra","Species","river birch",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"BENI",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19481,19481,TRUE,"Fagales","Betulaceae","Betula","alleghaniensis",NA,"Betula alleghaniensis","Betula alleghaniensis","Species","yellow birch",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"BEAL2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19483,19483,TRUE,"Fagales","Betulaceae","Betula","X cearulea",NA,"Betula X cearulea","Betula X cearulea","Species","blue birch",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"BECA4",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19487,19487,TRUE,"Fagales","Betulaceae","Betula","lenta",NA,"Betula lenta","Betula lenta","Species","sweet birch",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,FALSE,"BELE",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19489,19489,TRUE,"Fagales","Betulaceae","Betula","papyrifera",NA,"Betula papyrifera","Betula papyrifera","Species","paper birch",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,FALSE,"BEPA",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19497,19497,TRUE,"Fagales","Betulaceae","Betula","populifolia",NA,"Betula populifolia","Betula populifolia","Species","gray birch",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,FALSE,"BEPO",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19504,19504,TRUE,"Fagales","Betulaceae","Carpinus","caroliniana",NA,"Carpinus caroliniana","Carpinus caroliniana","Species","American hornbeam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,TRUE,"CACA18",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19505,19505,TRUE,"Fagales","Betulaceae","Corylus",NA,NA,"Corylus","Corylus","Genus","hazelnut",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CORYL","Cover",NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19506,19506,TRUE,"Fagales","Betulaceae","Corylus","americana",NA,"Corylus americana","Corylus americana","Species","American hazelnut",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"COAM3","Cover",NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19507,19507,TRUE,"Fagales","Betulaceae","Corylus","cornuta",NA,"Corylus cornuta","Corylus cornuta","Species","beaked hazel",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"COCO6","Cover",NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19511,19511,TRUE,"Fagales","Betulaceae","Ostrya","virginiana",NA,"Ostrya virginiana","Ostrya virginiana","Species","eastern hophornbeam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,FALSE,"OSVI",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19523,19523,TRUE,"Caryophyllales","Phytolaccaceae","Phytolacca","americana",NA,"Phytolacca americana","Phytolacca americana","Species","American pokeweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"PHAM4",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19710,19710,TRUE,"Caryophyllales","Cactaceae","Opuntia","humifusa",NA,"Opuntia humifusa","Opuntia humifusa","Species","devil's-tongue",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"OPHU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19943,19943,TRUE,"Caryophyllales","Caryophyllaceae","Cerastium",NA,NA,"Cerastium","Cerastium","Genus","chickweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CERAS",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19947,19947,TRUE,"Caryophyllales","Caryophyllaceae","Cerastium","arvense",NA,"Cerastium arvense","Cerastium arvense","Species","field chickweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CEAR4",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19954,19954,TRUE,"Caryophyllales","Caryophyllaceae","Cerastium","fontanum",NA,"Cerastium fontanum","Cerastium fontanum","Species","common mouse-ear chickweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CEFO2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19959,19959,TRUE,"Caryophyllales","Caryophyllaceae","Cerastium","pumilum",NA,"Cerastium pumilum","Cerastium pumilum","Species","European chickweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CEPU4",NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-10-10 13:39:34,NA,2012-10-10 13:39:34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19995,19995,TRUE,"Caryophyllales","Caryophyllaceae","Minuartia","glabra",NA,"Minuartia glabra","Minuartia glabra","Species","Appalachian stitchwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"MIGL5",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20017,20017,TRUE,"Caryophyllales","Caryophyllaceae","Moehringia","lateriflora",NA,"Moehringia lateriflora","Moehringia lateriflora","Species","bluntleaf sandwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"MOLA6",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20039,20039,TRUE,"Caryophyllales","Caryophyllaceae","Saponaria","officinalis",NA,"Saponaria officinalis","Saponaria officinalis","Species","bouncingbet",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SAOF4",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20045,20045,TRUE,"Caryophyllales","Caryophyllaceae","Silene","antirrhina",NA,"Silene antirrhina","Silene antirrhina","Species","sleepy silene",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SIAN2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20163,20163,TRUE,"Caryophyllales","Caryophyllaceae","Stellaria",NA,NA,"Stellaria","Stellaria","Genus","Starwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"STELL",NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-10-12 08:42:01,NA,2016-10-12 08:45:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20169,20169,TRUE,"Caryophyllales","Caryophyllaceae","Stellaria","media",NA,"Stellaria media","Stellaria media","Species","chickweed, common chickweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"STME2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20181,20181,TRUE,"Caryophyllales","Caryophyllaceae","Stellaria","graminea",NA,"Stellaria graminea","Stellaria graminea","Species","grass-like starwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"STGR",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20185,20185,TRUE,"Caryophyllales","Caryophyllaceae","Stellaria","longifolia",NA,"Stellaria longifolia","Stellaria longifolia","Species","longleaf starwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"STLO",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20275,20275,TRUE,"Caryophyllales","Caryophyllaceae","Dianthus",NA,NA,"Dianthus","Dianthus","Genus","pink",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"DIANT",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20276,20276,TRUE,"Caryophyllales","Caryophyllaceae","Dianthus","armeria",NA,"Dianthus armeria","Dianthus armeria","Species","Deptford pink",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"DIAR",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
