"Soil_Data_ID","Event_ID","Date_SoilCollected","Sampling_Position","Earthworms","Sample_Type","Horizon_Type","Notes","Archived","Created_By","Created_Date","Updated_By","Updated_Date"
"F191A262-121A-4995-9E96-FB6E621F79F4","7D98E474-AFFF-45FC-A51C-C986346878EB",2012-08-28,"S2",NA,1,1,NA,FALSE,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-28 13:36:16,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-28 15:40:12
"F1F077BF-6EBF-4D3F-97DE-084E35962E12","982E1ECF-618F-41A5-A4A3-3BC7548F09E7",2013-09-16,"S2",NA,1,1,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-09-16 08:06:40,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-09-16 10:40:59
"F24B4C98-7736-42EA-8F85-6BDB0B5064D9","94A84700-A349-4F76-814B-8E74AE4F05BD",2013-09-10,"S2",NA,1,1,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-10 13:54:09,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-10 16:18:30
"F2AA730B-F9C3-41B4-82F5-14E2FDD63DCE","F3EC06AA-EB19-4648-BD33-10A78CB9A904",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 15:22:39,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 14:48:45
"F2C85F30-5C74-41E0-B08C-7A7128AD80F2","E98AA0E0-7A78-4445-9D9E-711CB15CE531",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-09 07:55:43,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 14:33:45
"F2D040A0-6E8E-4BC7-BAA6-0051C62288D5","C9AE92E7-4E61-4219-8382-BB2C258D4AFA",2020-01-27,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-27 15:38:49,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-27 15:41:09
"F3031027-C616-48B9-8028-5F779DDB83A1","0955C98D-6681-4744-BD1C-585257FAF1A7",2013-07-31,"S2",NA,1,1,NA,FALSE,NA,2013-07-31 13:07:08,NA,2013-07-31 13:07:08
"F362F24F-7FEC-4072-AE1F-3D2E8581BC5D","FD03C3B9-E727-407F-B190-69AC5D6E8848",2011-06-07,"S1",NA,1,3,NA,FALSE,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-08-30 16:35:07,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-08-30 17:19:49
"F37FAF1B-6E6E-4EBA-BDDD-C633A740C55D","2090887D-2613-4AA5-B905-6DC6FD325A86",2012-09-05,"S2",NA,1,1,"Appears to be a hard soil layer below the A.  Corer not able to cut rhtough it.  Trace of O-layer visible, but not enough to collect.",FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-05 07:56:18,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-05 10:20:09
"F3916FC1-867A-486F-8923-EA43E795CDFB","4DACA7C1-1AA3-4E1C-B4A0-5566B4AA29BA",2011-09-06,"S2",NA,1,3,NA,FALSE,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-06 14:07:48,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-06 14:14:29
"F3A057F1-3AB0-450D-A545-A2265293C2A3","30D60D99-CCE3-411B-BF40-351E11582127",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-14 08:16:06,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-01 09:52:37
"F3C4541D-FBEC-4D8E-8130-B46340954053","9F329634-AEFE-4D48-9A21-E034C361F4EF",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-28 08:13:10,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-23 16:49:19
"F3D5ACA8-E0D2-4D49-B700-6233A9C4FAEF","76CB1B56-EAB8-4106-859B-2D262D46E715",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-16 11:36:03,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-01 10:22:04
"F3F7E4CB-D747-42F8-B5FE-CCF167DA66A2","D20AF761-56E1-41F2-BA78-7017C75ECB14",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-17 15:45:49,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-17 16:32:44
"F447EC82-B660-4AFF-97D3-3AA5EA82DD59","D7106EC8-0CC3-4443-8B14-40AF64C35C41",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 08:01:28,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 08:11:33
"F46722AA-D642-4479-9366-5AB40E7DC61F","224C5986-CC1A-4A34-8189-2982EC68686A",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-18 07:48:33,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 15:59:20
"F57F02C7-9EFB-4BB4-9C2D-019D74D36B3F","AE96941D-4430-40E6-8C74-3245A8502DD4",2011-06-07,"S1",NA,1,1,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 14:41:43,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 14:47:34
"F5DB57E6-63E4-412C-9BAD-69E9B8904545","00D65E80-2BAF-417E-A7DE-E96C9FC2FE50",NA,NA,NA,NA,NA,"Soils not collected at Deer Plots",FALSE,NA,2011-09-26 17:06:15,NA,2011-09-26 17:06:15
"F604C5A4-BCBF-46B9-B985-41046732ABE2","F9EB00D2-2AD6-4EA6-BA5D-9731C171BDD5",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-05 08:06:41,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-23 16:52:13
"F61F1EDD-5089-4C61-A862-9818D3E27745","38CF9386-6047-4770-8F0C-A03584989DA1",2012-09-10,"S2",NA,1,3,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-10 12:53:00,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-10 14:33:13
"F6325CC3-B305-4103-B8EE-43A6087F1B18","C570862F-B7D5-4224-B8CE-C27ABA697EED",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-09-11 12:43:06,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-27 09:00:10
"F6CC989D-9F84-49B4-BFC3-BBBADAB1DA5D","A5FE927F-B73F-479A-B651-71CF93E3D8C1",2013-08-05,"S2",NA,1,1,"Shallow cores due to rocks.",FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-05 13:10:48,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-05 17:00:33
"F7778D51-6D53-4123-BBDE-3BC87189C6E2","A6A43B9D-60A0-4E51-AF2C-5D4667FC0CAB",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-18 13:34:07,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 15:59:52
"F7AB4617-589F-4CB5-8F18-1B52245E785F","826E7B0D-FC66-48BD-A7A1-7C0DACF1B5CE",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-21 10:08:46,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 10:27:53
"F869AEF5-C3EC-448F-AC1C-AC354E2ED80A","EC05234D-BFED-4CEA-B4F4-0538777B9B63",2011-06-07,"S1",NA,1,3,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 20:04:14,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 20:07:26
"F9311655-BBC1-45E3-BC8F-142E21DD86A3","FD70B986-EED5-4F45-8312-E8E6BA4200D1",2019-12-20,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-20 15:34:02,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-20 15:34:22
"FA538347-67A8-4EAE-B52E-ECB3A0AF6F68","90186958-668C-4C50-8855-19B34918BFBC",2019-12-09,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-09 14:18:20,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 09:25:46
"FB3113A8-D1FF-4D89-896B-5B8E058337AE","AFD27693-4A67-4997-9AA9-5535A14A2B6F",2019-02-15,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2019-02-15 16:24:06,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2019-02-15 16:24:08
"FB573A3F-C137-40F5-BC6F-383C84471588","ED45093A-CF54-4E36-9351-0CF58FD601D4",2011-06-07,"S1",NA,1,3,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 10:44:37,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 10:51:31
"FC717634-8EE0-4422-9B75-8C81803ACCB0","09357153-91F2-49F3-BE59-071406194656",2012-09-10,"S2",NA,1,3,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-10 08:29:07,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-10 10:01:35
"FCE22C70-38B4-48AD-84E0-44F01CFE8E48","0F86520C-89C3-474E-B3F2-CA00C57382F2",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-29 08:46:19,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-24 14:50:40
"FD11D634-0BE1-4773-A0BF-9A9ABA2BF0BD","255764D8-F274-4CDC-87CC-7F09C505760E",2011-06-07,"S1",NA,1,1,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 19:33:45,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 19:35:54
"FD35BBF6-8B99-44A2-9BF0-01EDCBB2C635","E8E6052B-47B8-4228-B0CD-AEB49313EABB",2019-11-19,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-19 15:34:52,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-19 15:36:04
"FD813EF8-E4BC-4D9E-A4C4-05D7E4CFBFAB","D20EBA7A-4E0B-42BC-9223-53528875CC30",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 09:00:10,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 09:10:49
"FE4DAAC6-FE55-44F4-951A-9EB2994D6D66","8043798A-DC7B-4F2D-A194-A50C5122E7C7",2019-12-11,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 09:20:40,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 09:24:13
"FEB2AEAE-2F28-4563-AD55-56B95C103B8C","F942CFDA-E12A-46E6-824E-311661AA7064",2013-08-06,"S2",NA,1,1,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-08-06 08:16:47,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-08-06 11:07:29
"FEB89D24-B024-4917-8FFD-14C844E8BD73","0493ADA8-EB6E-4B33-9907-30568CB86442",2019-11-14,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-14 08:53:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-14 08:54:17
"FEFD60E4-C806-4EF3-ABA8-20F04372D02D","EC07D717-9C56-4F93-8144-67E2B274A73E",2020-04-01,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,NA,2020-04-01 16:01:23,NA,2020-04-01 16:01:23
"FEFFA4F8-C16C-4C21-B63B-196FC1F3296E","E431B287-30DA-404E-A33D-D23340F53C2C",2012-09-10,"S2",NA,1,3,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-10 15:12:03,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-10 17:27:07
"FF5F6DDF-F9EC-4AC5-A73F-D5B0F99AE3FF","7438F7A8-FE16-440A-8325-F7E82D15206F",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 14:57:56,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 09:55:09
