"LabResult_ID","Soil_Data_ID","Unit_Code","Plot_Number","Sampling_Year","QA.QC","Layer","Date_SoilCollected","Date_Dry","UMO_Sample","soil.pH","X..LOI","X..TN","X..TC","Ca","K.Reported","K.Analysis","Mg","P.Reported","P.Analysis","Al.Reported","Al.Analysis","Fe.Reported","Fe.Analysis","Mn","Na.Reported","Na.Analysis","Zn.Reported","Zn.Analysis","acidity.Reported","acidity.Analysis","ECEC","Notes","Appended_Date","Appended_By"
"957ACFB4-1A06-4FFD-8800-29BE93C36A64","3D9C4C55-942F-46E3-B48B-ACFECF6CE952","PETE","104","2012",FALSE,"O",2012-09-11,2012-09-27,"99",4.1,40.3,0.82,26.3,1714,"476.85",477,266,"34.445",34,"134.75",135,"25.25",25,183,"16.955",17,"10",10.225,"5.368",5.4,17.4,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"95C78C7D-4837-47F3-8380-DFE292973DB0","C5212FDB-19EA-4B03-BE06-0B17511659DC","FRSP","147","2012",FALSE,"10 cm",2012-08-30,2012-09-27,"47",4.7,4.3,0.1,1.79,62,"42.74",43,37,"2.206",2.2,"195.88",196,"41.66",42,65,"4.622",4.6,"0.5",0.524,"2.5376",2.5,3.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"9788B369-19AC-400A-B653-5715CFD49428","D0DAE80B-9062-420B-8B13-0E3AF0685A8B","FRSP","211","2013",FALSE,"O",2013-08-22,2013-09-16,"28",3.7,NA,NA,NA,708.5,"770.5",770.5,455.4,"55.6",55.6,"308.95",308.95,"89.85",89.85,235.7,"46",46,"16.265",16.265,"17.391304348",17.3913043478261,26.8525407312683,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"97A6F4F6-88A4-4E40-8E7C-C9C4F601D5AF","4E0F0AB0-3B62-4536-8889-306C37D493CB","GEWA","320","2011",FALSE,"A",2011-09-18,2011-09-22,"61",5.38,2.1,0.06545,0.9534,439.4,"24.74",24.74,27.54,"1.324",1.324,"14.636",14.636,"5.394",5.394,8.884,"3.582",3.582,"< 0.2",0.2,"0.198",0.198000000000006,2.70051423699915,NA,2012-04-10 00:00:00,NA
"97B033E3-4F88-4DB8-9EA6-CF48014657FA","26D8FCEB-33E7-4BE1-9C46-6C6D08995609","GETT","091","2012",FALSE,"10 cm",2012-08-07,2012-09-17,"75",5.1,16.1,0.39,6.25,779,"170.68",171,230,"2.666",2.7,"106.36",106,"1.608",1.6,90,"5.26",5.3,"4.8",4.814,"1.7568",1.8,8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"97E2491A-5155-4A7B-9E96-9BE214F800CA","868AA3CF-A0E1-4A71-BB4F-4D410D466BC0","FRSP","116","2012",FALSE,"A",2012-09-04,2012-09-27,"16",5,3.3,0.08,1.37,114,"52.18",52,27,"2.222",2.2,"48.34",48,"0.922",0.9,19,"2.868",2.9,"0.6",0.618,"0.5856",0.6,1.5,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"981E7222-8525-429C-A88D-8E6846B29A26","D4D66CC3-667F-4547-9064-ECD3ADB3C464","APCO","011","2011",FALSE,"O",2011-08-09,2011-08-27,"9",5.59,NA,0.6682,13.67,4002.5,"136",136,920.5,"6.375",6.375,"13.61",13.61,"3.82",3.82,129.25,"19.385",19.385,"3.49",3.49,"< 0.2",0.2,28.020740382895,NA,2012-04-10 00:00:00,NA
"986C674E-75CA-41C4-8FAC-B3E7B8786ED3","5E867E23-FDA0-4CD4-A27B-E90F3BF6267D","APCO","004","2011",FALSE,"A",2011-08-09,2011-08-27,"1",4.77,10.3,0.2016,5.11,185.6,"88.24",88.24,40.58,"0.352",0.352,"107.02",107.02,"10.104",10.104,59.86,"6.538",6.538,"1.224",1.224,"2.574",2.574,4.09009560586446,NA,2012-04-10 00:00:00,NA
"992D3EFE-5492-4D14-93CC-C370A697CB4E","866F0544-78AF-4674-B8B4-6AB568513B2F","FRSP","127","2012",FALSE,"A",2012-08-29,2012-09-27,"38",4.3,3.9,0.08,2.02,11,"35.96",36,8.8,"2.286",2.3,"169.4",169,"12.878",13,5.7,"2.854",2.9,"1",1.006,"3.3184",3.3,3.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"9A235B36-DCBC-4070-A2D4-2E649251E75B","538BCF68-390F-48F2-A49C-9D0979A020F7","FRSP","5156","2012",FALSE,"A",2012-09-20,2012-09-27,"57",4.3,6.8,0.12,2.93,43,"28.28",28,77,"1.652",1.7,"82.48",82,"25.36",25,3.7,"19.14",19,"2.4",2.448,"2.1472",2.1,3.1,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"9ABEAECC-2D53-4BCB-B741-BE50DA4D0068","C9CC518B-AF64-4FAE-B43E-E84BE017417E","FRSP","202","2013",FALSE,"A",2013-08-19,2013-09-06,"17",4.66,5,0.137,3.077,18.9,"62.08",62.08,11.06,"1.3",1.3,"133.12",133.12,"1.292",1.292,38.54,"3.69",3.69,"0.524",0.524,"2.8",2.8,3.16034466336186,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"9AE32FDB-E020-4E88-BBBB-F61C659F9621","7814344C-D1FE-4861-AC76-9987B660B4D8","GETT","033","2012",FALSE,"O",2012-08-06,2012-09-27,"67",5.2,9.6,0.32,3.93,1844,"159.2",159,453,"3.884",3.9,"4.764",4.8,"0.992",1,58,"7.506",7.5,"1.7",1.692,"0.366917293",0.4,13.8,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"9B01F2FA-9F0D-4CF5-93E6-678D0831975C","2E72CA07-AB33-4D44-A60B-51506122662B","GEWA","321","2011",FALSE,"10 cm",2011-09-18,2011-09-25,"63",4.74,5.8,0.1808,2.205,321.4,"107.66",107.66,90.36,"1.498",1.498,"199.8",199.8,"1.774",1.774,131.1,"9.42",9.42,"2.232",2.232,"3.564",3.564,6.23100549398504,NA,2012-04-10 00:00:00,NA
"9D670CA9-F368-4808-B610-81F421362D90","B53713EC-AA7B-4E5F-B3ED-32330D9E5578","BOWA","260","2010",FALSE,"10cm",2010-08-16,2010-08-31,"23",4.47,11.1,0.2103,4.494,314.28,"112.08",112.08,77.5,"4.3",4.3,"125.8",125.8,"6.08",6.08,63.26,"5.28",5.28,"1.12",1.12,"2.178",2.17800000000001,NA,NA,2011-06-07 10:38:37,NA
"9DC513D0-C230-42F2-A9F8-29A6373F0511","00B310AA-233A-47B0-8173-C81385B8051C","RICH","304","2010",FALSE,"O",2010-09-15,2010-09-22,"79",4.13,27,0.515,14.26,276,"402.5",402.5,168.05,"27.8",27.8,"158.6",158.6,"28.8",28.8,82.25,"11.6",11.6,"7.8",7.8,"5.445",5.445,NA,NA,2011-06-07 10:38:37,NA
"9E4D5E70-386C-49F2-BBDC-2F12CE24E6D8","576B9C92-0EF4-4A43-8681-68E07E26D656","FRSP_CHWILD","045","2011",FALSE,"A",2011-08-23,2011-08-27,"19",3.87,7.7,0.1511,3.718,36.02,"48.4",48.4,37.78,"3.078",3.078,"259.2",259.2,"54.44",54.44,2.926,"7.394",7.394,"3.308",3.308,"4.158",4.158,4.80497949438498,NA,2012-04-10 00:00:00,NA
"9E89E77F-21AF-4926-9A63-00D4FC880F17","3AAD6DF8-0397-404C-A3FA-4281C055ED20","PETE","109","2012",FALSE,"A",2012-09-11,2012-09-27,"104",4.3,5.9,0.07,1.89,26,"47.12",47,13,"1.76",1.8,"203",203,"19.872",20,5.2,"3.65",3.7,"4",4.014,"3.7088",3.7,4.1,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"9ED5BD0A-5090-48D4-B09C-7691FB6F68AC","34103DF2-3ED8-4BDD-A5C6-08EE20F47F41","THST","326","2011",FALSE,"10 cm ",2011-09-19,2011-09-22,"99",4.37,10.2,0.3302,5.449,109.46,"84.16",84.16,33.9,"4",4,"234.6",234.6,"12.226",12.226,101.92,"4.71",4.71,"1.75",1.75,"4.158",4.158,5.2200335733005,NA,2012-04-10 00:00:00,NA
"9FF9E579-2A3E-49C9-8115-21ED654C6DDF","78234B4B-03C5-4AEF-89BE-B17C303493A6","APCO","010","2011",FALSE,"A",2011-08-07,2011-08-27,"6",5.41,23.5,0.4281,10.19,3593,"231.6",231.6,429.55,"7.365",7.365,"10.68",10.68,"5.175",5.175,71.35,"10.21",10.21,"3.88",3.88,"0.495",0.494999999999996,22.6321096165788,NA,2012-04-10 00:00:00,NA
"A2249555-9505-46BC-BD71-8BEFDB128522","9300FF9E-4B5A-456D-9837-1927FBBFC038","GETT","090","2012",FALSE,"10 cm",2012-08-07,2012-09-05,"74",5.8,7.6,0.22,2.62,1912,"100.68",101,369,"2.432",2.4,"3.912",3.9,"0.638",0.6,25,"7.002",7,"0.2",0.218,"0.1952",0.2,13.1,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"A25040CA-DE0C-481B-B82A-26D18DE50133","FC717634-8EE0-4422-9B75-8C81803ACCB0","PETE","136","2012",FALSE,"10 cm",2012-09-10,2012-09-27,"109",4.9,2.9,0.09,1.47,212,"56.88",57,32,"2.524",2.5,"33.04",33,"4.998",5,31,"1.966",2,"1.3",1.298,"0.976",1,2.4,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"A3466050-7681-4697-A5A5-3E86A83E5014","F869AEF5-C3EC-448F-AC1C-AC354E2ED80A","VAFO","246","2010",FALSE,"10cm",2010-08-04,2010-08-24,"10",4.95,10.2,0.26,5.568,827.9,"110.6",110.6,118.6,"3.28",3.28,"158.74",158.74,"1.62",1.62,57.66,"9.14",9.14,"4.8",4.8,"2.574",2.574,NA,NA,2011-06-07 10:38:37,NA
"A3E2D9BC-69F0-4B7A-8F47-657B7777EC16","3BE6A85E-157D-4434-8C77-B3692E2AFC53","SAHI","229","2013",FALSE,"A",2013-09-17,2013-09-23,"122",4.08,6.5,0.213,3.217,168.6,"45.46",45.46,24.9,"2.304",2.304,"218.2",218.2,"11.062",11.062,22.4,"5.196",5.196,"1.798",1.798,"3.6",3.6,4.7867955606075,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"A4A5CF17-B9DB-4B99-A751-D71D5F848032","878DD654-8AF2-40E1-A28D-1353B60D0D75","GETT","174","2013",FALSE,"A",2013-08-01,2013-08-26,"54",5.93,9.9,0.37,4.229,2270,"130.16",130.16,586,"2.646",2.646,"4.438",4.438,"1.266",1.266,48.44,"11.04",11.04,"0.638",0.638,"< 0.4",0.4,16.5539352930652,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"A4F092AF-DF47-43D8-8005-0B044CE95011","AF1E6679-5B90-4DAE-9D01-5C6BDC2925EB","FRSP","227","2013",FALSE,"A",2013-08-22,2013-09-12,"40",5.01,8.6,0.263,3.59,434,"188.5",188.5,237,"2.634",2.634,"62.08",62.08,"0.66",0.66,84.98,"7.352",7.352,"1.234",1.234,"1.6",1.6,6.23467968804269,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"A578F736-58E4-430E-9E87-158593B56CF1","B1E669E4-AAEC-45D5-9A9C-050158A1DCA8","HOFU","085","2012",FALSE,"O",2012-08-01,2012-09-27,"94",4.4,35.6,0.54,19.9,343,"167.8",168,49,"6.535",6.5,"825.5",826,"5.215",5.2,561,"10.225",10,"12",12.105,"17.08",17.1,19.7,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"A5791EF0-AFC5-4BAA-A8CE-2C50933D60AD","9C38F6B8-4803-4990-A4A2-3F56B1D14DA6","PETE_EAST","313","2010",FALSE,"A",2010-09-14,2010-09-22,"94",4.6,2.7,0.05053,1.213,35.76,"23.76",23.76,10.46,"1.08",1.08,"89.02",89.02,"6.68",6.68,2.02,"1.56",1.56,"0.34",0.34,"1.584",1.58400000000001,NA,NA,2011-06-07 10:38:37,NA
"A682E5E6-0651-4185-85B6-07A0590583F9","6D0F9614-91C7-471B-A9EB-DC47D89F484C","VAFO","076","2012",FALSE,"A",2012-08-02,2012-09-05,"139",4.1,7,0.12,2.72,46,"55.16",55,22,"2.308",2.3,"415.8",416,"26.22",26,6.4,"5.77",5.8,"2.5",2.486,"7.2224",7.2,7.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"A8109EF0-7F56-453B-B8E6-0BB22D53FD07","D0DAE80B-9062-420B-8B13-0E3AF0685A8B","FRSP","211","2013",FALSE,"A",2013-08-22,2013-09-16,"27",4.59,5.4,0.092,2.647,19.2,"66.66",66.66,16.18,"0.434",0.434,"194.02",194.02,"7.678",7.678,10.77,"3.64",3.64,"0.594",0.594,"3.2",3.20000000000001,3.6154807447402,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"AA96B8E3-BD0E-48F3-9054-41AB7E168EEA","35158AC5-DAF7-4846-9A52-229E8C94DAA8","BOWA","006","2011",FALSE,"10 cm",2011-08-08,2011-08-27,"14",5.51,10.5,0.1463,2.806,714.2,"93.74",93.74,112.28,"2.92",2.92,"22.02",22.02,"6.496",6.496,60.48,"4.37",4.37,"0.572",0.572,"0.198",0.198,4.95185947186175,NA,2012-04-10 00:00:00,NA
"AACB1074-3264-43C0-A745-FA486C39B102","B14A600C-39CC-47C8-91AE-FAF3E6FC0F6A","PETE","193","2013",FALSE,"O",2013-09-10,2013-09-16,"70",3.39,68.6,0.883,35.804,1392.5,"602",602,337.5,"42.43",42.43,"262.5",262.5,"23.91",23.91,58.25,"47.55",47.55,"5.91",5.91,"23",23,34.4866588519466,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"AACF1847-789D-4CC8-ABAC-F3934AE6CC41","7F484E8C-A425-444A-818F-A8384F310EBD","FRSP","234","2013",FALSE,"A",2013-08-27,2013-09-12,"44",4.5,3.9,0.085,2.002,57.08,"51.92",51.92,22.32,"0.576",0.576,"136.48",136.48,"4.066",4.066,18.868,"4.596",4.596,"0.358",0.358,"2.4",2.4,3.02187403618452,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"AB508DB3-4691-442E-9DE2-2C53F932FA73","80C794D2-D88F-4EF9-B8A6-CDECFAA69A63","FRSP","150","2012",FALSE,"O",2012-08-30,2012-09-27,"50",4.7,NA,NA,NA,4859,"528.5",529,789,"44.375",44,"77.95",78,"18.28",18,209,"19.95",20,"38",38.085,"2.44",2.4,34.7,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"AD723F9D-6F6F-474E-B0D7-C7A985943110","69C8F43B-A4AA-48B2-B44E-C6DF59932C77","PETE","188","2013",FALSE,"A",2013-09-10,2013-09-16,"64",4.18,5.6,0.112,3.062,24.26,"42.2",42.2,14.9,"1.968",1.968,"224.6",224.6,"13.354",13.354,1.996,"8.4",8.4,"0.936",0.936,"3.6",3.6,3.98838387273321,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"ADBBE732-E8CE-4971-805D-90EBDA3DC8F9","8DEB195B-ABFC-4F8E-892B-B83D4DA25B54","FRSP","112","2012",FALSE,"10 cm",2012-09-05,2012-09-27,"11",5,11.6,0.31,6.26,597,"184.06",184,124,"4.226",4.2,"77.66",78,"2.556",2.6,57,"8.658",8.7,"4.2",4.196,"1.3664",1.4,5.9,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"ADD6F5BB-2A4D-44CD-87EA-2A2310AA00E4","A702E16E-D88C-43B5-8724-F9C079371E86","PETE_FIVE","070","2011",FALSE,"10 cm",2011-08-14,2011-08-27,"86",4.17,NA,0.6167,18.01,1239.5,"415.95",415.95,255.15,"26.45",26.45,"124",124,"25",25,184.8,"13.955",13.955,"4.94",4.94,"4.455",4.455,13.8769846547315,NA,2012-04-10 00:00:00,NA
"AE1222FB-076D-4782-BCBA-54C361EAEA51","B554BA76-9BCA-433B-B672-8BEE5D031ECD","APCO","098","2012",FALSE,"10 cm",2012-08-14,2012-09-27,"1",4.5,6.9,0.17,2.68,365,"41.18",41,138,"2.184",2.2,"92.32",92,"5.684",5.7,43,"12.082",12,"1.6",1.622,"1.3664",1.4,4.5,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"AF3C2D91-1629-4C5C-862A-8B0618101001","B0855637-DE34-48D5-8394-F3A68EAE5596","GETT","175","2013",FALSE,"A",2013-07-30,2013-08-26,"55",6.06,7.5,0.202,2.798,1316.8,"139.02",139.02,339,"0.572",0.572,"2.126",2.126,"< 0.2",0.2,32.56,"5.616",5.616,"< 0.2",0.2,"< 0.4",0.4,9.75409072021723,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"B00A01C3-E196-4D88-BE9F-EDF16CB808A8","8544D2C3-7CE3-4A4D-A43A-613DE30A072F","BOWA","094","2012",FALSE,"10 cm",2012-08-13,2012-09-30,"8",5.7,10.3,0.18,3.23,942,"154.18",154,239,"2.326",2.3,"4.47",4.5,"0.826",0.8,46,"3.07",3.1,"0.3",0.288,"0.1952",0.2,7.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"B013201E-66C3-485A-B237-F32BE21C7DCA","3656467A-EDCC-4158-A9C6-1F8088258E9B","RICH","215","2013",FALSE,"A",2013-08-15,2013-08-26,"80",4.59,3,0.111,1.568,170.8,"64.36",64.36,42.36,"2.844",2.844,"51.06",51.06,"6.142",6.142,6.366,"4.462",4.462,"0.77",0.77,"0.8",0.800000000000003,2.1866455558713,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"B099BB49-6455-46DA-ABE1-2E7997897925","AA7F86C9-E053-4D6F-90F6-2E4D7C659EA4","GETT","169","2013",FALSE,"A",2013-07-30,2013-08-26,"48",6.62,32.2,1.229,14.904,6132,"407",407,932.8,"5.634",5.634,"12.38",12.38,"3.01",3.01,19.072,"10.54",10.54,"< 0.2",0.2,"< 0.4",0.4,39.4241130582131,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"B1062FB3-FAF1-4CB0-AB26-5AB7AC5A7C06","7AC58610-79FA-4C44-9757-646860DB64BE","RICH","148","2012",FALSE,"O",2012-09-19,2012-09-27,"119",5,NA,0.23,3.38,812,"94.24",94,163,"3.25",3.3,"51.08",51,"36.56",37,30,"6.122",6.1,"7.2",7.156,"1.3664",1.4,7,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"B14BA158-3272-45DA-BF03-926DF4127899","3EF1899D-C4EA-45F2-81DD-3B0ADABEA0A8","PETE","190","2013",FALSE,"A",2013-09-09,2013-09-06,"66",5.11,4.4,0.133,2.433,389.2,"72.4",72.4,57.84,"2.382",2.382,"68.48",68.48,"3.004",3.004,11.082,"3.916",3.916,"0.732",0.732,"0.8",0.8,3.42424171008178,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"B1659E99-432B-4C35-8819-8A45B5403E5F","11C2F1F8-26A0-4F6F-A7E3-D1A2BB345BA7","PETE","111","2012",FALSE,"10 cm",2012-09-11,2012-09-27,"107",4.5,3.9,0.1,1.88,128,"35.78",36,22,"1.936",1.9,"123.44",123,"4.31",4.3,23,"4.376",4.4,"1.2",1.194,"2.1472",2.1,3.1,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"B2093F5B-76EE-45F2-B75B-8F645E940172","45C50E94-4BF7-495A-B012-28BE915D0D6A","FRSP_SPOT","312","2010",FALSE,"O",2010-09-20,2010-09-22,"91",3.98,46,0.9407,22.5,291.4,"492.35",492.35,255.75,"36.15",36.15,"318.35",318.35,"56.75",56.75,118.65,"19.9",19.9,"16.85",16.85,NA,NA,NA,NA,2011-06-07 10:38:37,NA
"B2402462-BA77-4BEC-B7E9-3AAE5B47899D","9FEFED1E-2FE7-4905-BA24-010F68F0AE1A","FRSP_SPOT","057","2011",FALSE,"A",2011-09-21,2011-09-25,"53",4.8,8.5,0.07923,1.345,624,"89.76",89.76,189.08,"1.448",1.448,"139.82",139.82,"2.882",2.882,51.82,"4.514",4.514,"1.358",1.358,"2.772",2.772,7.69740529611737,NA,2012-04-10 00:00:00,NA
"B29C4B22-B747-4271-AE3A-08C415CCB339","94AF8A20-71CF-48B4-A7F2-48B2AA18A751","FRSP","128","2012",FALSE,"A",2012-08-27,2012-09-05,"40",4,3.2,0.06,1.65,7.3,"17.784",18,5.5,"1.518",1.5,"183.64",184,"29.04",29,0.7,"3.814",3.8,"1",0.978,"3.7088",3.7,3.9,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"B2E958B2-6614-41B1-BA34-606BB5668922","F57F02C7-9EFB-4BB4-9C2D-019D74D36B3F","FRSP_CHWILD","280","2010",FALSE,"O",2010-08-25,2010-09-22,"45",3.6,67,1.172,35.34,984.9,"406.65",406.65,361.2,"50.8",50.8,"378.65",378.65,"48.1",48.1,86.35,"24.5",24.5,"16.4",16.4,"12.87",12.87,NA,NA,2011-06-07 10:38:37,NA
"B46C9FBE-F818-4758-9E1C-1174EC33A60B","BFBA5EE5-BA07-46DE-8CD9-54D9CC7E9A03","APCO","012","2011",FALSE,"A",2011-08-10,2011-08-27,"10",5.88,9.3,0.1822,3.507,1599.2,"93.94",93.94,157.06,"1.976",1.976,"4.148",4.148,"1.728",1.728,17.754,"3.072",3.072,"< 0.2",0.2,"< 0.2",0.2,9.54228717333417,NA,2012-04-10 00:00:00,NA
"B56C716E-BF2A-4E41-A93E-21CBD6C820B5","F37FAF1B-6E6E-4EBA-BDDD-C633A740C55D","FRSP","114","2012",FALSE,"10 cm",2012-09-05,2012-09-27,"13",4,9.6,0.15,4.92,43,"55.2",55,21,"2.87",2.9,"220.6",221,"31.88",32,5.6,"4.65",4.7,"1.6",1.636,"3.7088",3.7,4.3,"O present but not collected (<1 cm)",2013-05-14 10:21:09,"Adam J Kozlowski"
"B5AD7A5D-D0F8-4600-BB3C-FD0B68D23E59","A5C03BE3-5403-467D-87A6-E3FF6D3226C9","FRSP","120","2012",FALSE,"10 cm",2012-09-18,2012-09-27,"21",4.1,8.4,0.22,3.94,29,"67.56",68,19,"2.524",2.5,"259.2",259,"47.68",48,2.7,"7.824",7.8,"2.4",2.362,"4.4896",4.5,5,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"B5EC40CD-6E67-46BF-97D8-734E40377B06","6C89B6A5-45A3-46E9-B7E5-A3C2E38D9D4D","FRSP","210","2013",FALSE,"A",2013-08-20,2013-09-16,"25",3.89,3.7,0.076,2.085,12.64,"47.72",47.72,11.6,"0.774",0.774,"194.68",194.68,"18.258",18.258,2.28,"6.916",6.916,"< 0.2",0.2,"3.6",3.6,3.91078885205182,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"B61C9D14-704C-41D9-BD35-AE14C9638B08","2F94D058-559A-4EF2-A445-9B8D52011A46","HOFU","086","2012",FALSE,"O",2012-08-01,2012-09-05,"96",4,72.7,1.53,38,1267,"501",501,268,"87.4",87,"144.7",145,"24.67",25,548,"17.94",18,"26",25.585,"9.272",9.3,19.2,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"B62F61C2-6882-486B-9A3F-41838E91DB17","00B310AA-233A-47B0-8173-C81385B8051C","RICH","304","2010",FALSE,"A",2010-09-15,2010-09-22,"80",4.71,2.8,0.05815,1.418,11.16,"40.06",40.06,3.46,"< 1.0",1,"122.56",122.56,"2.62",2.62,4.58,"3.3",3.3,"0.96",0.96,"1.98",1.98,NA,NA,2011-06-07 10:38:37,NA
"B87448AB-63D1-423E-8F11-7F74106F6E34","CE23EB6D-709B-4043-A5DE-151381F62BC9","FRSP","5157","2012",FALSE,"10 cm",2012-09-20,2012-09-27,"58",4.9,9.3,0.22,2.78,689,"65.6",66,196,"2.788",2.8,"39.5",40,"0.55",0.6,90,"32.54",33,"4.6",4.612,"1.3664",1.4,6.7,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"B89D4128-1051-42DF-A0F5-1A81DD397477","D6A5EBB4-BC30-4EC9-B67D-22B7F6AD9FB5","FRSP","149","2012",FALSE,"10 cm",2012-08-30,2012-09-27,"49",4.6,4.9,0.11,2.14,17,"53.44",53,16,"1.852",1.9,"114.62",115,"1.318",1.3,37,"1.062",1.1,"1.9",1.922,"2.5376",2.5,2.9,"O present but not collected",2013-05-14 10:21:09,"Adam J Kozlowski"
"B90E6681-8FFA-438B-BCF5-0E492EC2B215","AD477A4B-C29C-495C-8FB9-06966A038235","PETE_FIVE","305","2010",FALSE,"O",2010-09-14,2010-09-22,"81",4.16,19.3,0.3361,9.612,287.05,"160.5",160.5,76.4,"11.05",11.05,"303.05",303.05,"55.1",55.1,15.25,"9.45",9.45,"4.9",4.9,"7.425",7.42499999999999,NA,NA,2011-06-07 10:38:37,NA
"B9EE567B-6B5E-4EAB-B3FD-66CAE70AF0EF","125B59DF-7330-4C8B-99E0-93F434097736","FRSP","213","2013",TRUE,"A",2013-09-18,2013-09-25,"30",4.64,4.2,0.095,2.434,59.4,"48.98",48.98,26.08,"1.056",1.056,"120.98",120.98,"3.46",3.46,14.296,"3.104",3.104,"0.456",0.456,"2.4",2.4,3.05041440013472,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"BA465F65-3038-4F02-8CD2-770C609FBC94","F57F02C7-9EFB-4BB4-9C2D-019D74D36B3F","FRSP_CHWILD","280","2010",FALSE,"A",2010-08-25,2010-09-22,"46",4.11,6.6,0.08945,2.525,27.02,"45.02",45.02,15.68,"2.16",2.16,"257.66",257.66,"27.1",27.1,2.78,"1.22",1.22,"0.58",0.58,"4.158",4.158,NA,NA,2011-06-07 10:38:37,NA
"BAB7A1D3-CA43-49BE-9C20-FD79332A874D","B5F2E54B-C5F5-4295-83E9-00677CE07F70","FRSP","121","2012",TRUE,"O",2012-09-24,2012-09-27,"24",4.2,36.4,0.77,19.3,784,"369.7",370,207,"23.02",23,"225.1",225,"31.655",32,384,"16.53",17,"6.2",6.225,NA,NA,NA,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"BB049F7E-B86E-4B5B-8652-50F90D1AD501","2673C63B-1E79-4013-88DC-1A776A98D8C7","APCO","007","2011",FALSE,"A",2011-08-08,2011-08-27,"3",5.08,7.8,0.1314,2.776,160,"73.86",73.86,29.16,"2.168",2.168,"89.34",89.34,"2.768",2.768,16.452,"2.454",2.454,"0.096",0.0960000000000001,"1.584",1.584,2.82356982097187,NA,2012-04-10 00:00:00,NA
"BBE0C73D-E981-464F-BD14-F3907739CF62","5E867E23-FDA0-4CD4-A27B-E90F3BF6267D","APCO","004","2011",FALSE,"O",2011-08-09,2011-08-27,"2",5,NA,0.9673,21.56,2374.5,"395.7",395.7,211.75,"32.16",32.16,"36.665",36.665,"7.47",7.47,400.4,"12.39",12.39,"5.395",5.395,NA,NA,NA,NA,2012-04-10 00:00:00,NA
"BC102179-AAEF-47DE-A102-19811D51174F","39CB921A-6444-44B7-9429-D1E2D0C8E8CD","PETE_FIVE","065","2011",FALSE,"A",2011-08-15,2011-08-27,"79",4.89,3,0.05108,1.484,105.18,"49.26",49.26,15.02,"1.446",1.446,"97.46",97.46,"7.116",7.116,4.118,"2.104",2.104,"0.614",0.614,"1.386",1.38599999999999,2.17065387999536,NA,2012-04-10 00:00:00,NA
"BC6F89EF-D387-40FD-80AF-6234A9BB375A","EDC7EBEF-9A5E-43ED-8802-90D5859A4DB3","RICH","131","2012",FALSE,"10 cm",2012-09-13,2012-09-27,"116",4.6,5.9,0.18,3.18,371,"50.72",51,40,"2.792",2.8,"83.36",83,"4.858",4.9,29,"2.11",2.1,"1.2",1.192,"1.7568",1.8,4.1,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"BCE03BE4-A517-4E08-99AC-4A77043B67F5","29EBF895-A3F6-416D-97F0-08EA93CAA0F1","PETE_EAST","022","2011",FALSE,"10 cm",2011-08-16,2011-08-27,"71",5.87,7.1,0.2268,3.311,1890.6,"94.08",94.08,164.66,"2.354",2.354,"1.016",1.016,"1.28",1.28,9.13,"3.332",3.332,"1.212",1.212,"0.198",0.198000000000006,11.261327104712,NA,2012-04-10 00:00:00,NA
